product_id,category,color,price,sales,date
1056,Pants,white,53.57,1,2026-01-18
872,Knits,beige,93.38,1,2026-01-18
829,Blouses,red,40.32,1,2026-01-18
836,Blouses,pink,97.91,1,2026-01-18
836,Blouses,blue,98.87,1,2026-01-18
829,Blouses,blue,119.67,1,2026-01-18
1056,Pants,black,98.91,1,2026-01-18
829,Blouses,red,37.04,0,2026-01-18
360,Lounge,green,33.78,1,2026-01-18
927,Sweaters,green,65.69,1,2026-01-18
829,Blouses,beige,91.04,1,2026-01-18
1081,Dresses,pink,63.64,1,2026-01-18
902,Fine gauge,beige,106.28,0,2026-01-18
881,Knits,white,51.88,1,2026-01-18
1119,Jackets,white,74.01,1,2026-01-18
866,Knits,black,24.58,1,2026-01-18
866,Knits,blue,61.92,1,2026-01-18
902,Fine gauge,blue,31.56,1,2026-01-18
854,Knits,pink,92.6,1,2026-01-18
1110,Dresses,green,86.59,1,2026-01-18
902,Fine gauge,black,42.8,1,2026-01-18
866,Knits,red,23.65,1,2026-01-18
854,Knits,pink,45.32,1,2026-01-18
1072,Dresses,blue,75.06,1,2026-01-18
964,Jackets,black,61.9,1,2026-01-18
1075,Dresses,red,44.65,1,2026-01-18
1111,Dresses,white,63.16,1,2026-01-18
1110,Dresses,green,104.1,1,2026-01-18
902,Fine gauge,red,83.57,0,2026-01-18
902,Fine gauge,white,93.65,1,2026-01-18
902,Fine gauge,white,46.93,0,2026-01-18
593,Trend,green,60.16,1,2026-01-18
1110,Dresses,pink,28.42,1,2026-01-18
964,Jackets,red,53.83,1,2026-01-18
866,Knits,beige,29.38,1,2026-01-18
1111,Dresses,green,116.77,1,2026-01-18
1111,Dresses,red,37.25,0,2026-01-18
1110,Dresses,black,37.38,1,2026-01-18
1110,Dresses,beige,48.98,0,2026-01-18
866,Knits,red,91.52,1,2026-01-18
841,Blouses,beige,36.37,0,2026-01-18
964,Jackets,green,81.03,1,2026-01-18
866,Knits,beige,56.06,1,2026-01-18
1015,Skirts,black,111.22,1,2026-01-18
1072,Dresses,red,103.11,1,2026-01-18
964,Jackets,pink,61.76,1,2026-01-18
1072,Dresses,pink,68.59,1,2026-01-18
902,Fine gauge,pink,86.06,1,2026-01-18
1072,Dresses,green,30.38,1,2026-01-18
1111,Dresses,green,36.83,1,2026-01-18
854,Knits,green,76.16,1,2026-01-18
964,Jackets,pink,37.17,1,2026-01-18
964,Jackets,green,26.27,1,2026-01-18
866,Knits,beige,86.76,0,2026-01-18
902,Fine gauge,beige,49.87,0,2026-01-18
593,Trend,black,114.13,0,2026-01-18
1110,Dresses,beige,110.69,1,2026-01-18
854,Knits,white,27.64,0,2026-01-18
872,Knits,white,63.32,0,2026-01-18
938,Sweaters,white,33.74,0,2026-01-18
937,Sweaters,pink,68.39,1,2026-01-18
938,Sweaters,pink,97.72,1,2026-01-18
993,Skirts,blue,82.34,1,2026-01-18
831,Blouses,white,49.74,1,2026-01-18
938,Sweaters,white,44.15,1,2026-01-18
938,Sweaters,pink,35.61,1,2026-01-18
872,Knits,beige,106.46,1,2026-01-18
938,Sweaters,red,84.25,1,2026-01-18
938,Sweaters,pink,59.98,1,2026-01-18
831,Blouses,red,89.89,1,2026-01-18
938,Sweaters,black,51.23,1,2026-01-18
872,Knits,blue,62.73,1,2026-01-18
1059,Pants,red,96.69,0,2026-01-18
872,Knits,beige,20.28,0,2026-01-18
385,Intimates,white,31.34,1,2026-01-18
1024,Jeans,white,82.89,1,2026-01-18
938,Sweaters,black,76.68,1,2026-01-18
938,Sweaters,pink,107.33,1,2026-01-18
872,Knits,black,36.75,1,2026-01-18
385,Intimates,black,59.78,0,2026-01-18
985,Jackets,pink,52.53,1,2026-01-18
993,Skirts,red,106.31,1,2026-01-18
77,Legwear,black,76.85,1,2026-01-18
1092,Dresses,red,24.18,0,2026-01-18
984,Jackets,green,30.53,1,2026-01-18
938,Sweaters,blue,98.2,1,2026-01-18
872,Knits,black,51.98,1,2026-01-18
993,Skirts,white,23.38,1,2026-01-18
872,Knits,red,32.04,1,2026-01-18
937,Sweaters,white,57.55,1,2026-01-18
937,Sweaters,green,60.13,1,2026-01-18
871,Knits,white,82.14,1,2026-01-18
938,Sweaters,pink,73.01,1,2026-01-18
938,Sweaters,beige,99.96,1,2026-01-18
938,Sweaters,red,32.58,0,2026-01-18
984,Jackets,green,21.87,1,2026-01-18
872,Knits,white,106.52,1,2026-01-18
1059,Pants,beige,49.99,1,2026-01-18
872,Knits,beige,44.81,0,2026-01-18
1059,Pants,white,97.84,1,2026-01-18
246,Swim,white,37.68,0,2026-01-18
984,Jackets,black,110.57,1,2026-01-18
1059,Pants,white,73.98,1,2026-01-18
1059,Pants,red,88.84,1,2026-01-18
938,Sweaters,red,51.95,1,2026-01-18
938,Sweaters,beige,71.17,1,2026-01-18
993,Skirts,white,98.74,1,2026-01-18
1059,Pants,blue,78.18,1,2026-01-18
938,Sweaters,green,100.12,1,2026-01-18
1059,Pants,red,29.27,1,2026-01-18
1059,Pants,beige,83.09,1,2026-01-18
832,Blouses,blue,71.58,1,2026-01-18
1003,Skirts,black,114.83,1,2026-01-18
1082,Dresses,beige,103.54,1,2026-01-18
1082,Dresses,white,45.35,1,2026-01-18
1082,Dresses,blue,75.77,1,2026-01-18
1082,Dresses,blue,64.52,1,2026-01-18
862,Knits,black,66.75,1,2026-01-18
1144,Trend,white,37.07,1,2026-01-18
1082,Dresses,blue,47.97,1,2026-01-18
1082,Dresses,green,51.96,1,2026-01-18
1082,Dresses,red,42.47,1,2026-01-18
1082,Dresses,red,118.24,0,2026-01-18
832,Blouses,red,54.61,1,2026-01-18
676,Shorts,white,109.32,1,2026-01-18
1003,Skirts,blue,104.29,1,2026-01-18
1082,Dresses,blue,104.77,1,2026-01-18
1082,Dresses,blue,48.96,1,2026-01-18
1144,Trend,green,32.18,1,2026-01-18
1082,Dresses,pink,76.89,1,2026-01-18
1038,Jeans,green,36.21,0,2026-01-18
1036,Jeans,black,66.18,1,2026-01-18
1082,Dresses,white,30.03,0,2026-01-18
1082,Dresses,white,44.43,1,2026-01-18
1082,Dresses,blue,28.9,1,2026-01-18
1082,Dresses,blue,46.83,1,2026-01-18
1038,Jeans,black,47.72,1,2026-01-18
1082,Dresses,blue,53.82,1,2026-01-18
676,Shorts,black,26.67,1,2026-01-18
1082,Dresses,pink,54.72,1,2026-01-18
1082,Dresses,blue,24.75,1,2026-01-18
676,Shorts,red,43.93,1,2026-01-18
1082,Dresses,black,65.63,1,2026-01-18
1082,Dresses,pink,24.17,1,2026-01-18
676,Shorts,black,83.63,1,2026-01-18
862,Knits,green,92.1,1,2026-01-18
1082,Dresses,pink,106.57,1,2026-01-18
676,Shorts,green,112.73,1,2026-01-18
832,Blouses,green,107.95,1,2026-01-18
1082,Dresses,beige,37.97,1,2026-01-18
1082,Dresses,beige,114.92,1,2026-01-18
1038,Jeans,beige,97.26,1,2026-01-18
676,Shorts,red,53.92,1,2026-01-18
895,Fine gauge,blue,61.98,1,2026-01-18
1000,Skirts,green,56.51,1,2026-01-18
903,Fine gauge,red,96.58,1,2026-01-18
1087,Dresses,red,57.7,1,2026-01-18
1016,Skirts,white,50.2,1,2026-01-18
1086,Dresses,pink,31.21,1,2026-01-18
295,Layering,black,39.31,1,2026-01-18
1021,Skirts,black,75.88,1,2026-01-18
903,Fine gauge,blue,92.32,1,2026-01-18
903,Fine gauge,pink,60.37,1,2026-01-18
1084,Dresses,green,101.75,1,2026-01-18
895,Fine gauge,white,69.71,1,2026-01-18
973,Jackets,blue,39.4,0,2026-01-18
1086,Dresses,green,76.57,1,2026-01-18
1016,Skirts,black,92.92,1,2026-01-18
1021,Skirts,black,54.39,1,2026-01-18
903,Fine gauge,red,72.68,1,2026-01-18
895,Fine gauge,black,79.3,1,2026-01-18
1016,Skirts,white,105.06,0,2026-01-18
895,Fine gauge,pink,63.88,1,2026-01-18
295,Layering,white,100.06,1,2026-01-18
903,Fine gauge,green,52.34,1,2026-01-18
1080,Dresses,black,93.24,0,2026-01-18
1084,Dresses,white,111.53,1,2026-01-18
964,Jackets,beige,30.23,1,2026-01-18
1003,Skirts,blue,40.14,1,2026-01-18
1080,Dresses,beige,57.77,1,2026-01-18
831,Blouses,pink,117.64,0,2026-01-18
895,Fine gauge,blue,32.4,1,2026-01-18
216,Lounge,green,97.69,1,2026-01-18
964,Jackets,blue,60.29,1,2026-01-18
1072,Dresses,white,84.57,1,2026-01-18
1080,Dresses,white,49.11,1,2026-01-18
1086,Dresses,white,117.44,1,2026-01-18
295,Layering,green,67.72,0,2026-01-18
895,Fine gauge,red,21.14,1,2026-01-18
831,Blouses,pink,52.75,0,2026-01-18
1084,Dresses,white,109.96,1,2026-01-18
1080,Dresses,red,54.82,1,2026-01-18
831,Blouses,pink,58.78,1,2026-01-18
1072,Dresses,green,67.16,1,2026-01-18
831,Blouses,pink,22.49,1,2026-01-18
1003,Skirts,white,34.02,1,2026-01-18
895,Fine gauge,beige,105.22,1,2026-01-18
903,Fine gauge,pink,117.7,0,2026-01-18
895,Fine gauge,blue,68.53,1,2026-01-18
831,Blouses,white,100.48,1,2026-01-18
295,Layering,white,100.54,1,2026-01-18
170,Sleep,white,102.72,1,2026-01-18
170,Sleep,black,71.53,1,2026-01-18
907,Fine gauge,white,68.71,1,2026-01-18
854,Knits,red,115.37,0,2026-01-18
862,Knits,red,28.26,1,2026-01-18
150,Sleep,green,76.47,0,2026-01-18
907,Fine gauge,beige,100.9,0,2026-01-18
1184,Knits,white,112.0,1,2026-01-18
170,Sleep,beige,119.14,0,2026-01-18
1184,Knits,beige,64.75,1,2026-01-18
862,Knits,green,24.19,1,2026-01-18
907,Fine gauge,green,101.27,1,2026-01-18
170,Sleep,white,42.71,1,2026-01-18
170,Sleep,green,92.39,1,2026-01-18
854,Knits,black,54.72,1,2026-01-18
150,Sleep,pink,114.66,1,2026-01-18
862,Knits,green,42.63,1,2026-01-18
862,Knits,green,38.66,1,2026-01-18
862,Knits,beige,52.01,1,2026-01-18
150,Sleep,beige,87.19,1,2026-01-18
907,Fine gauge,red,72.73,1,2026-01-18
862,Knits,red,37.32,1,2026-01-18
862,Knits,blue,46.02,1,2026-01-18
150,Sleep,beige,41.0,1,2026-01-18
150,Sleep,green,87.98,1,2026-01-18
1020,Skirts,beige,88.46,1,2026-01-18
877,Knits,white,114.77,1,2026-01-18
1095,Dresses,green,62.86,1,2026-01-18
1020,Skirts,pink,111.37,1,2026-01-18
1033,Jeans,red,98.27,1,2026-01-18
903,Fine gauge,black,60.14,1,2026-01-18
1095,Dresses,beige,80.57,1,2026-01-18
1095,Dresses,beige,93.04,1,2026-01-18
903,Fine gauge,green,77.28,1,2026-01-18
1020,Skirts,black,39.28,1,2026-01-18
1020,Skirts,beige,42.05,1,2026-01-18
1095,Dresses,red,100.19,1,2026-01-18
1095,Dresses,white,41.71,1,2026-01-18
1095,Dresses,red,32.8,1,2026-01-18
1095,Dresses,pink,45.25,1,2026-01-18
1095,Dresses,red,21.34,1,2026-01-18
1033,Jeans,black,27.98,1,2026-01-18
1095,Dresses,blue,29.05,1,2026-01-18
1025,Jeans,beige,110.01,1,2026-01-18
903,Fine gauge,green,91.42,1,2026-01-18
877,Knits,pink,56.0,1,2026-01-18
1020,Skirts,blue,21.61,1,2026-01-18
903,Fine gauge,black,96.63,1,2026-01-18
1095,Dresses,black,118.48,1,2026-01-18
1033,Jeans,pink,109.44,1,2026-01-18
1033,Jeans,green,28.76,1,2026-01-18
903,Fine gauge,red,101.91,1,2026-01-18
1020,Skirts,green,57.92,1,2026-01-18
1020,Skirts,black,93.45,0,2026-01-18
1095,Dresses,blue,108.0,1,2026-01-18
903,Fine gauge,white,37.77,1,2026-01-18
1033,Jeans,blue,59.24,1,2026-01-18
903,Fine gauge,beige,81.68,0,2026-01-18
1020,Skirts,red,36.61,1,2026-01-18
1033,Jeans,blue,68.68,0,2026-01-18
903,Fine gauge,pink,52.65,1,2026-01-18
1095,Dresses,beige,27.08,1,2026-01-18
903,Fine gauge,white,109.02,1,2026-01-18
1033,Jeans,blue,47.15,0,2026-01-18
1020,Skirts,black,51.82,1,2026-01-18
877,Knits,black,80.25,1,2026-01-18
1020,Skirts,beige,70.45,1,2026-01-18
1020,Skirts,black,58.68,1,2026-01-18
1095,Dresses,black,82.95,1,2026-01-18
1091,Dresses,green,89.63,1,2026-01-18
1036,Jeans,white,68.74,1,2026-01-18
1095,Dresses,black,57.36,1,2026-01-18
1020,Skirts,red,46.71,1,2026-01-18
1095,Dresses,white,65.59,0,2026-01-18
1020,Skirts,white,51.12,1,2026-01-18
903,Fine gauge,beige,103.03,0,2026-01-18
1095,Dresses,green,29.97,1,2026-01-18
1095,Dresses,black,72.13,1,2026-01-18
1020,Skirts,green,95.64,1,2026-01-18
1033,Jeans,white,82.49,1,2026-01-18
903,Fine gauge,red,106.7,0,2026-01-18
1091,Dresses,beige,113.01,1,2026-01-18
1095,Dresses,green,70.41,1,2026-01-18
1030,Jeans,beige,80.7,1,2026-01-18
1095,Dresses,red,112.61,1,2026-01-18
1020,Skirts,blue,75.67,1,2026-01-18
1020,Skirts,white,37.75,1,2026-01-18
1033,Jeans,beige,58.25,0,2026-01-18
1095,Dresses,pink,94.17,1,2026-01-18
903,Fine gauge,beige,25.25,1,2026-01-18
1020,Skirts,white,52.23,1,2026-01-18
1033,Jeans,green,37.33,1,2026-01-18
903,Fine gauge,black,105.92,1,2026-01-18
1020,Skirts,red,111.37,1,2026-01-18
1033,Jeans,black,27.03,0,2026-01-18
1020,Skirts,black,107.18,1,2026-01-18
1020,Skirts,blue,83.65,1,2026-01-18
1020,Skirts,red,21.34,1,2026-01-18
1020,Skirts,black,23.64,1,2026-01-18
1078,Dresses,pink,50.13,1,2026-01-18
336,Lounge,blue,36.71,1,2026-01-18
895,Fine gauge,beige,31.26,0,2026-01-18
818,Blouses,white,114.48,1,2026-01-18
1078,Dresses,red,72.2,1,2026-01-18
124,Sleep,beige,70.86,1,2026-01-18
818,Blouses,black,51.21,0,2026-01-18
895,Fine gauge,red,96.44,1,2026-01-18
828,Blouses,beige,54.16,1,2026-01-18
1078,Dresses,pink,105.2,1,2026-01-18
124,Sleep,white,66.57,1,2026-01-18
1078,Dresses,beige,68.96,1,2026-01-18
1078,Dresses,blue,38.15,0,2026-01-18
1078,Dresses,blue,37.6,1,2026-01-18
1078,Dresses,red,46.44,1,2026-01-18
1078,Dresses,green,85.84,1,2026-01-18
1078,Dresses,pink,87.84,1,2026-01-18
124,Sleep,white,38.91,1,2026-01-18
336,Lounge,green,42.31,1,2026-01-18
124,Sleep,pink,56.18,0,2026-01-18
1078,Dresses,beige,50.94,1,2026-01-18
864,Knits,white,89.44,1,2026-01-18
1078,Dresses,pink,72.18,0,2026-01-18
124,Sleep,beige,108.87,1,2026-01-18
1078,Dresses,white,64.38,1,2026-01-18
933,Sweaters,blue,95.75,1,2026-01-18
1078,Dresses,white,91.85,1,2026-01-18
1078,Dresses,red,44.66,0,2026-01-18
818,Blouses,black,82.96,1,2026-01-18
1078,Dresses,beige,54.62,1,2026-01-18
828,Blouses,white,109.16,1,2026-01-18
1078,Dresses,pink,92.11,1,2026-01-18
830,Blouses,black,48.59,1,2026-01-18
336,Lounge,blue,27.29,1,2026-01-18
933,Sweaters,red,84.74,0,2026-01-18
1078,Dresses,beige,46.12,1,2026-01-18
1078,Dresses,white,48.04,1,2026-01-18
1078,Dresses,black,105.02,1,2026-01-18
818,Blouses,beige,63.45,0,2026-01-18
895,Fine gauge,pink,70.03,1,2026-01-18
1078,Dresses,pink,103.55,1,2026-01-18
828,Blouses,green,25.96,0,2026-01-18
895,Fine gauge,green,42.26,0,2026-01-18
1078,Dresses,white,85.54,1,2026-01-18
864,Knits,blue,49.39,1,2026-01-18
1078,Dresses,green,98.67,1,2026-01-18
895,Fine gauge,blue,41.4,1,2026-01-18
336,Lounge,white,81.52,1,2026-01-18
1031,Jeans,green,83.84,1,2026-01-18
828,Blouses,beige,24.09,1,2026-01-18
836,Blouses,black,116.95,1,2026-01-18
836,Blouses,green,71.14,1,2026-01-18
1098,Dresses,blue,102.57,1,2026-01-18
1098,Dresses,green,30.63,1,2026-01-18
863,Knits,pink,25.69,1,2026-01-18
975,Jackets,beige,57.25,1,2026-01-18
993,Skirts,blue,49.1,1,2026-01-18
292,Swim,blue,36.39,1,2026-01-18
863,Knits,white,81.69,1,2026-01-18
863,Knits,blue,25.34,1,2026-01-18
863,Knits,pink,80.94,1,2026-01-18
975,Jackets,blue,74.64,1,2026-01-18
907,Fine gauge,black,91.59,1,2026-01-18
294,Lounge,beige,61.72,1,2026-01-18
1085,Dresses,white,56.51,1,2026-01-18
830,Blouses,green,61.4,1,2026-01-18
294,Lounge,white,63.89,1,2026-01-18
863,Knits,beige,37.75,1,2026-01-18
863,Knits,red,116.44,1,2026-01-18
975,Jackets,blue,83.81,0,2026-01-18
975,Jackets,red,103.88,1,2026-01-18
863,Knits,black,106.73,1,2026-01-18
836,Blouses,green,64.72,1,2026-01-18
1083,Dresses,green,57.76,0,2026-01-18
975,Jackets,beige,32.35,1,2026-01-18
975,Jackets,red,92.88,1,2026-01-18
863,Knits,green,89.99,1,2026-01-18
975,Jackets,white,70.67,1,2026-01-18
863,Knits,beige,107.54,1,2026-01-18
907,Fine gauge,pink,40.05,1,2026-01-18
863,Knits,black,35.02,1,2026-01-18
830,Blouses,red,85.19,1,2026-01-18
975,Jackets,black,117.97,1,2026-01-18
863,Knits,white,75.61,1,2026-01-18
863,Knits,pink,22.31,1,2026-01-18
552,Trend,red,49.24,0,2026-01-18
975,Jackets,green,84.35,1,2026-01-18
975,Jackets,white,86.85,1,2026-01-18
294,Lounge,blue,56.47,1,2026-01-18
863,Knits,red,25.81,1,2026-01-18
975,Jackets,green,29.59,0,2026-01-18
1085,Dresses,blue,93.88,0,2026-01-18
836,Blouses,white,105.5,1,2026-01-18
294,Lounge,red,46.38,1,2026-01-18
863,Knits,green,119.94,1,2026-01-18
977,Jackets,blue,110.77,0,2026-01-18
975,Jackets,beige,70.22,1,2026-01-18
292,Swim,pink,92.77,1,2026-01-18
975,Jackets,red,34.59,1,2026-01-18
899,Fine gauge,pink,91.9,1,2026-01-18
977,Jackets,red,101.83,0,2026-01-18
909,Fine gauge,green,42.57,1,2026-01-18
863,Knits,green,74.64,1,2026-01-18
294,Lounge,black,80.63,1,2026-01-18
907,Fine gauge,red,70.42,1,2026-01-18
975,Jackets,blue,22.58,1,2026-01-18
1083,Dresses,red,114.19,1,2026-01-18
907,Fine gauge,green,66.72,1,2026-01-18
1085,Dresses,black,70.2,1,2026-01-18
975,Jackets,white,77.75,1,2026-01-18
552,Trend,green,99.34,0,2026-01-18
552,Trend,pink,47.8,1,2026-01-18
975,Jackets,green,53.32,1,2026-01-18
863,Knits,red,109.0,1,2026-01-18
863,Knits,beige,110.54,1,2026-01-18
975,Jackets,white,105.65,1,2026-01-18
863,Knits,pink,33.24,1,2026-01-18
830,Blouses,pink,108.46,1,2026-01-18
552,Trend,blue,89.6,1,2026-01-18
863,Knits,red,101.72,1,2026-01-18
909,Fine gauge,red,70.98,0,2026-01-18
292,Swim,black,116.15,1,2026-01-18
863,Knits,black,119.25,1,2026-01-18
975,Jackets,black,82.67,1,2026-01-18
836,Blouses,black,81.86,1,2026-01-18
294,Lounge,red,66.14,1,2026-01-18
830,Blouses,black,82.12,1,2026-01-18
1100,Dresses,black,119.78,1,2026-01-18
1100,Dresses,pink,99.99,1,2026-01-18
1100,Dresses,pink,74.47,1,2026-01-18
1100,Dresses,red,74.03,1,2026-01-18
860,Knits,black,106.9,1,2026-01-18
1080,Dresses,beige,22.58,1,2026-01-18
1100,Dresses,beige,49.27,1,2026-01-18
1111,Dresses,beige,89.85,1,2026-01-18
1094,Dresses,pink,48.51,1,2026-01-18
1100,Dresses,blue,76.16,0,2026-01-18
1094,Dresses,beige,73.59,1,2026-01-18
865,Knits,beige,111.45,0,2026-01-18
865,Knits,beige,42.62,0,2026-01-18
1060,Pants,red,50.49,1,2026-01-18
1100,Dresses,blue,48.48,1,2026-01-18
1111,Dresses,red,36.87,1,2026-01-18
1080,Dresses,blue,90.65,1,2026-01-18
1100,Dresses,white,43.28,1,2026-01-18
1080,Dresses,blue,29.6,1,2026-01-18
1111,Dresses,red,60.82,1,2026-01-18
1053,Pants,black,24.84,1,2026-01-18
986,Jackets,red,108.45,0,2026-01-18
865,Knits,black,80.75,1,2026-01-18
844,Blouses,beige,25.95,1,2026-01-18
844,Blouses,white,45.32,1,2026-01-18
1080,Dresses,white,102.99,1,2026-01-18
1111,Dresses,black,66.22,0,2026-01-18
1080,Dresses,beige,57.07,0,2026-01-18
868,Knits,red,108.16,1,2026-01-18
1080,Dresses,pink,83.18,1,2026-01-18
179,Intimates,green,20.47,0,2026-01-18
1080,Dresses,red,99.15,1,2026-01-18
1033,Jeans,green,32.41,1,2026-01-18
1094,Dresses,blue,42.45,1,2026-01-18
865,Knits,black,104.95,1,2026-01-18
1100,Dresses,pink,73.02,1,2026-01-18
1160,Layering,beige,21.19,0,2026-01-18
1100,Dresses,pink,36.16,1,2026-01-18
868,Knits,red,118.97,1,2026-01-18
1094,Dresses,beige,118.83,1,2026-01-18
878,Knits,green,114.88,1,2026-01-18
1100,Dresses,pink,85.57,1,2026-01-18
1080,Dresses,black,29.29,1,2026-01-18
1111,Dresses,beige,37.54,1,2026-01-18
1094,Dresses,green,87.69,1,2026-01-18
1100,Dresses,green,64.06,1,2026-01-18
865,Knits,green,98.85,1,2026-01-18
1033,Jeans,beige,93.57,1,2026-01-18
1100,Dresses,green,89.62,0,2026-01-18
986,Jackets,blue,107.67,0,2026-01-18
1111,Dresses,beige,24.95,1,2026-01-18
1111,Dresses,pink,29.48,1,2026-01-18
1053,Pants,white,82.06,1,2026-01-18
844,Blouses,blue,91.64,1,2026-01-18
1100,Dresses,black,26.08,1,2026-01-18
1111,Dresses,black,82.62,1,2026-01-18
1053,Pants,blue,43.47,1,2026-01-18
1100,Dresses,blue,88.23,1,2026-01-18
1033,Jeans,green,71.09,1,2026-01-18
1111,Dresses,green,35.38,1,2026-01-18
1111,Dresses,white,59.55,0,2026-01-18
1094,Dresses,pink,87.95,1,2026-01-18
1094,Dresses,red,110.03,1,2026-01-18
1053,Pants,green,110.43,1,2026-01-18
1080,Dresses,white,82.16,1,2026-01-18
844,Blouses,blue,115.86,1,2026-01-18
1111,Dresses,blue,94.68,1,2026-01-18
1080,Dresses,black,100.51,1,2026-01-18
844,Blouses,white,97.16,1,2026-01-18
831,Blouses,blue,41.54,1,2026-01-18
1100,Dresses,white,65.15,1,2026-01-18
1033,Jeans,blue,119.48,1,2026-01-18
1033,Jeans,red,108.48,1,2026-01-18
862,Knits,white,114.07,0,2026-01-18
831,Blouses,black,22.16,1,2026-01-18
1033,Jeans,black,104.45,1,2026-01-18
1033,Jeans,pink,114.45,1,2026-01-18
818,Blouses,black,115.0,0,2026-01-18
1126,Outerwear,green,22.96,1,2026-01-18
1033,Jeans,white,88.44,1,2026-01-18
1033,Jeans,black,29.32,1,2026-01-18
1033,Jeans,red,40.79,1,2026-01-18
1024,Jeans,blue,50.36,1,2026-01-18
831,Blouses,beige,70.87,1,2026-01-18
831,Blouses,pink,34.38,1,2026-01-18
831,Blouses,beige,32.02,1,2026-01-18
1033,Jeans,green,25.82,1,2026-01-18
1033,Jeans,black,53.51,1,2026-01-18
1033,Jeans,white,32.43,1,2026-01-18
995,Skirts,beige,109.91,1,2026-01-18
1033,Jeans,white,72.87,1,2026-01-18
1024,Jeans,beige,24.4,1,2026-01-18
1044,Pants,white,110.23,1,2026-01-18
1044,Pants,black,43.38,1,2026-01-18
1072,Dresses,black,45.01,1,2026-01-18
877,Knits,blue,39.87,1,2026-01-18
1030,Jeans,green,65.8,1,2026-01-18
895,Fine gauge,black,97.42,1,2026-01-18
1030,Jeans,red,73.93,0,2026-01-18
1078,Dresses,white,35.9,1,2026-01-18
967,Jackets,red,48.95,1,2026-01-18
1072,Dresses,red,70.27,1,2026-01-18
967,Jackets,beige,33.48,1,2026-01-18
877,Knits,red,103.67,1,2026-01-18
895,Fine gauge,pink,79.21,1,2026-01-18
877,Knits,red,79.75,1,2026-01-18
895,Fine gauge,beige,69.79,1,2026-01-18
867,Knits,white,66.8,1,2026-01-18
877,Knits,blue,109.54,1,2026-01-18
1035,Jeans,blue,60.41,1,2026-01-18
877,Knits,blue,110.38,0,2026-01-18
1044,Pants,beige,36.49,1,2026-01-18
967,Jackets,pink,22.23,1,2026-01-18
1035,Jeans,beige,53.54,1,2026-01-18
1035,Jeans,green,63.01,1,2026-01-18
877,Knits,beige,66.87,1,2026-01-18
895,Fine gauge,red,44.32,1,2026-01-18
877,Knits,red,115.96,0,2026-01-18
1080,Dresses,black,61.45,1,2026-01-18
255,Lounge,pink,98.05,1,2026-01-18
829,Blouses,white,87.7,1,2026-01-18
862,Knits,black,63.03,1,2026-01-18
862,Knits,white,101.13,1,2026-01-18
1111,Dresses,red,117.98,1,2026-01-18
862,Knits,beige,53.15,1,2026-01-18
868,Knits,beige,108.49,1,2026-01-18
688,Lounge,beige,60.35,1,2026-01-18
868,Knits,black,89.08,1,2026-01-18
850,Blouses,black,50.44,1,2026-01-18
862,Knits,black,27.59,1,2026-01-18
850,Blouses,blue,82.09,1,2026-01-18
850,Blouses,beige,25.85,1,2026-01-18
829,Blouses,red,36.87,1,2026-01-18
1092,Dresses,black,82.48,1,2026-01-18
1092,Dresses,blue,89.99,1,2026-01-18
255,Lounge,white,68.87,1,2026-01-18
850,Blouses,green,45.15,0,2026-01-18
862,Knits,white,89.18,1,2026-01-18
862,Knits,red,42.77,1,2026-01-18
868,Knits,beige,62.43,0,2026-01-18
862,Knits,beige,116.95,1,2026-01-18
862,Knits,beige,26.32,1,2026-01-18
384,Intimates,white,30.16,1,2026-01-18
255,Lounge,blue,72.4,1,2026-01-18
1092,Dresses,green,66.22,1,2026-01-18
313,Sleep,pink,26.66,1,2026-01-18
876,Knits,black,78.51,0,2026-01-18
862,Knits,red,95.49,1,2026-01-18
868,Knits,blue,77.46,1,2026-01-18
934,Sweaters,blue,98.59,0,2026-01-18
739,Lounge,black,118.23,1,2026-01-18
1080,Dresses,pink,101.29,1,2026-01-18
876,Knits,pink,49.45,1,2026-01-18
739,Lounge,blue,35.94,1,2026-01-18
862,Knits,beige,59.41,1,2026-01-18
862,Knits,red,43.1,1,2026-01-18
868,Knits,red,94.83,1,2026-01-18
829,Blouses,white,105.67,0,2026-01-18
862,Knits,white,36.46,1,2026-01-18
862,Knits,green,116.47,1,2026-01-18
862,Knits,red,41.93,1,2026-01-18
862,Knits,black,95.91,1,2026-01-18
868,Knits,green,73.67,1,2026-01-18
868,Knits,green,104.32,1,2026-01-18
688,Lounge,white,110.32,1,2026-01-18
352,Intimates,beige,107.65,1,2026-01-18
868,Knits,red,91.35,1,2026-01-18
911,Fine gauge,blue,94.83,1,2026-01-18
739,Lounge,green,40.43,1,2026-01-18
255,Lounge,green,77.44,0,2026-01-18
688,Lounge,black,107.3,1,2026-01-18
868,Knits,black,68.59,1,2026-01-18
688,Lounge,green,21.7,1,2026-01-18
862,Knits,red,73.72,1,2026-01-18
1092,Dresses,beige,90.33,1,2026-01-18
1092,Dresses,blue,96.23,1,2026-01-18
850,Blouses,beige,85.65,1,2026-01-18
829,Blouses,black,92.35,1,2026-01-18
1066,Pants,blue,56.55,1,2026-01-18
251,Lounge,white,30.13,1,2026-01-18
1077,Dresses,black,38.75,1,2026-01-18
1077,Dresses,black,71.96,0,2026-01-18
839,Blouses,pink,100.91,1,2026-01-18
251,Lounge,green,105.21,1,2026-01-18
1077,Dresses,red,109.45,1,2026-01-18
